2019-11-18 20:03:30.556 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2690$
2019-11-18 20:03:30.556 [main] INFO  games.Slot - У Вас 2690$, ставка - 10$
2019-11-18 20:03:30.557 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.557 [main] INFO  games.Slot - первый барабан - 6 второй - 5 третий - 6
2019-11-18 20:03:30.557 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2680$
2019-11-18 20:03:30.558 [main] INFO  games.Slot - У Вас 2680$, ставка - 10$
2019-11-18 20:03:30.558 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.558 [main] INFO  games.Slot - первый барабан - 6 второй - 2 третий - 2
2019-11-18 20:03:30.559 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2670$
2019-11-18 20:03:30.559 [main] INFO  games.Slot - У Вас 2670$, ставка - 10$
2019-11-18 20:03:30.559 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.560 [main] INFO  games.Slot - первый барабан - 5 второй - 4 третий - 6
2019-11-18 20:03:30.560 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2660$
2019-11-18 20:03:30.560 [main] INFO  games.Slot - У Вас 2660$, ставка - 10$
2019-11-18 20:03:30.561 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.561 [main] INFO  games.Slot - первый барабан - 0 второй - 3 третий - 4
2019-11-18 20:03:30.562 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2650$
2019-11-18 20:03:30.562 [main] INFO  games.Slot - У Вас 2650$, ставка - 10$
2019-11-18 20:03:30.562 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.563 [main] INFO  games.Slot - первый барабан - 2 второй - 0 третий - 3
2019-11-18 20:03:30.563 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2640$
2019-11-18 20:03:30.563 [main] INFO  games.Slot - У Вас 2640$, ставка - 10$
2019-11-18 20:03:30.564 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.564 [main] INFO  games.Slot - первый барабан - 2 второй - 4 третий - 2
2019-11-18 20:03:30.564 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2630$
2019-11-18 20:03:30.564 [main] INFO  games.Slot - У Вас 2630$, ставка - 10$
2019-11-18 20:03:30.565 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.565 [main] INFO  games.Slot - первый барабан - 5 второй - 6 третий - 4
2019-11-18 20:03:30.565 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2620$
2019-11-18 20:03:30.566 [main] INFO  games.Slot - У Вас 2620$, ставка - 10$
2019-11-18 20:03:30.566 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
